ID,Class
A0xf236,0
A0xf238,0
A0xf23c,0
A0xf23d,0
A0xf240,0
A0xf242,0
A0xf243,0
A0xf245,0
A0xf246,0
A0xf249,0
A0xf24b,0
A0xf24c,0
A0xf24d,0
A0xf24e,0
A0xf24f,0
A0xf250,0
A0xf253,0
A0xf254,0
A0xf256,0
A0xf258,0
A0xf25b,0
A0xf25c,0
A0xf25f,0
A0xf260,0
A0xf261,0
A0xf263,0
A0xf265,0
A0xf266,0
A0xf267,0
A0xf269,0
A0xf26a,0
A0xf26c,0
A0xf26d,0
A0xf272,0
A0xf273,0
A0xf274,0
A0xf277,0
A0xf27d,0
A0xf27f,0
A0xf281,0
A0xf282,0
A0xf284,0
A0xf285,0
A0xf286,0
A0xf287,0
A0xf288,0
A0xf28a,0
A0xf28c,0
A0xf28d,0
A0xf291,0
A0xf294,0
A0xf296,0
A0xf29a,0
A0xf29d,0
A0xf2a1,0
A0xf2a6,0
A0xf2a9,0
A0xf2ab,0
A0xf2ac,0
A0xf2ad,0
A0xf2b0,0
A0xf2b2,0
A0xf2b4,0
A0xf2b9,0
A0xf2ba,0
A0xf2bb,0
A0xf2bc,0
A0xf2be,0
A0xf2c0,0
A0xf2c2,0
A0xf2c4,0
A0xf2c5,0
A0xf2cd,0
A0xf2ce,0
A0xf2cf,0
A0xf2d0,0
A0xf2d1,0
A0xf2d3,0
A0xf2d4,0
A0xf2d6,0
A0xf2d8,0
A0xf2d9,0
A0xf2dc,0
A0xf2dd,0
A0xf2de,0
A0xf2df,0
A0xf2e0,0
A0xf2e8,0
A0xf2e9,0
A0xf2eb,0
A0xf2ed,0
A0xf2ee,0
A0xf2ef,0
A0xf2f1,0
A0xf2f2,0
A0xf2f5,0
A0xf2f8,0
A0xf2f9,0
A0xf2fa,0
A0xf2fb,0
A0xf2ff,0
A0xf300,0
A0xf301,0
A0xf302,0
A0xf304,0
A0xf305,0
A0xf307,0
A0xf308,0
A0xf30a,0
A0xf30e,0
A0xf315,0
A0xf316,0
A0xf317,0
A0xf31a,0
A0xf31e,0
A0xf320,0
A0xf322,0
A0xf323,0
A0xf324,0
A0xf325,0
A0xf326,0
A0xf329,0
A0xf32b,0
A0xf32c,0
A0xf32e,0
A0xf32f,0
A0xf332,0
A0xf333,0
A0xf335,0
A0xf336,0
A0xf33a,0
A0xf33b,0
A0xf33e,0
A0xf340,0
A0xf342,0
A0xf344,0
A0xf346,0
A0xf34f,0
A0xf350,0
A0xf352,0
A0xf354,0
A0xf355,0
A0xf356,0
A0xf357,0
A0xf358,0
A0xf35b,0
A0xf35c,0
A0xf360,0
A0xf362,0
A0xf364,0
A0xf365,0
A0xf366,0
A0xf368,0
A0xf36b,0
A0xf36c,0
A0xf36d,0
A0xf36e,0
A0xf371,0
A0xf373,0
A0xf374,0
A0xf376,0
A0xf378,0
A0xf37d,0
A0xf37e,0
A0xf37f,0
A0xf380,0
A0xf382,0
A0xf383,0
A0xf387,0
A0xf388,0
A0xf38a,0
A0xf38d,0
A0xf390,0
A0xf391,0
A0xf393,0
A0xf394,0
A0xf396,0
A0xf399,0
A0xf39a,0
A0xf39b,0
A0xf39c,0
A0xf39d,0
A0xf39e,0
A0xf39f,0
A0xf3a0,0
A0xf3a1,0
A0xf3a3,0
A0xf3a5,0
A0xf3a7,0
A0xf3a9,0
A0xf3ac,0
A0xf3ae,0
A0xf3b0,0
A0xf3b1,0
A0xf3b2,0
A0xf3b5,0
A0xf3b6,0
A0xf3b7,0
A0xf3b9,0
A0xf3bc,0
A0xf3bd,0
A0xf3be,0
A0xf3bf,0
A0xf3c2,0
A0xf3c4,0
A0xf3c8,0
A0xf3cb,0
A0xf3cc,0
A0xf3cd,0
A0xf3d1,0
A0xf3d3,0
A0xf3d4,0
A0xf3d5,0
A0xf3d6,0
A0xf3d7,0
A0xf3d8,0
A0xf3db,0
A0xf3dd,0
A0xf3df,0
A0xf3e2,0
A0xf3e3,0
A0xf3e9,0
A0xf3ea,0
A0xf3ec,0
A0xf3ef,0
A0xf3f2,0
A0xf3f3,0
A0xf3f8,0
A0xf3fa,0
A0xf3fc,0
A0xf3fd,0
A0xf400,0
A0xf401,0
A0xf402,0
A0xf405,0
A0xf406,0
A0xf408,0
A0xf40a,0
A0xf40c,0
A0xf40d,0
A0xf40e,0
A0xf40f,0
A0xf410,0
A0xf412,0
A0xf413,0
A0xf414,0
A0xf416,0
A0xf417,0
A0xf419,0
A0xf41b,0
A0xf41c,0
A0xf41e,0
A0xf420,0
A0xf421,0
A0xf422,0
A0xf423,0
A0xf426,0
A0xf428,0
A0xf429,0
A0xf42c,0
A0xf42d,0
A0xf42f,0
A0xf430,0
A0xf433,0
A0xf434,0
A0xf439,0
A0xf43d,0
A0xf43f,0
A0xf441,0
A0xf443,0
A0xf444,0
A0xf445,0
A0xf448,0
A0xf44b,0
A0xf44e,0
A0xf44f,0
A0xf450,0
A0xf452,0
A0xf454,0
A0xf455,0
A0xf456,0
A0xf458,0
A0xf459,0
A0xf45b,0
A0xf45d,0
A0xf45e,0
A0xf461,0
A0xf465,0
A0xf469,0
A0xf46c,0
A0xf46e,0
A0xf470,0
A0xf471,0
A0xf472,0
A0xf473,0
A0xf477,0
A0xf478,0
A0xf479,0
A0xf47a,0
A0xf480,0
A0xf482,0
A0xf487,0
A0xf488,0
A0xf489,0
A0xf48f,0
A0xf490,0
A0xf491,0
A0xf492,0
A0xf493,0
A0xf494,0
A0xf497,0
A0xf498,0
A0xf499,0
A0xf49a,0
A0xf49c,0
A0xf49d,0
A0xf4a0,0
A0xf4a1,0
A0xf4a3,0
A0xf4a4,0
A0xf4a5,0
A0xf4a7,0
A0xf4ab,0
A0xf4ad,0
A0xf4af,0
A0xf4b1,0
A0xf4b2,0
A0xf4b3,0
A0xf4b4,0
A0xf4b6,0
A0xf4b8,0
A0xf4b9,0
A0xf4bd,0
A0xf4be,0
A0xf4bf,0
A0xf4c0,0
A0xf4c1,0
A0xf4c2,0
A0xf4c4,0
A0xf4c7,0
A0xf4c9,0
A0xf4cd,0
A0xf4ce,0
A0xf4cf,0
A0xf4d2,0
A0xf4d3,0
A0xf4d4,0
A0xf4d9,0
A0xf4da,0
A0xf4db,0
A0xf4df,0
A0xf4e0,0
A0xf4e3,0
A0xf4e5,0
A0xf4e7,0
A0xf4e9,0
A0xf4ea,0
A0xf4ed,0
A0xf4ee,0
A0xf4f2,0
A0xf4f3,0
A0xf4f5,0
A0xf4f6,0
A0xf4f8,0
A0xf4fd,0
A0xf4ff,0
A0xf500,0
A0xf501,0
A0xf502,0
A0xf503,0
A0xf506,0
A0xf50a,0
A0xf50b,0
A0xf50c,0
A0xf50d,0
A0xf50e,0
A0xf511,0
A0xf513,0
A0xf518,0
A0xf519,0
A0xf51a,0
A0xf51e,0
A0xf520,0
A0xf521,0
A0xf522,0
A0xf523,0
A0xf524,0
A0xf525,0
A0xf526,0
A0xf528,0
A0xf52a,0
A0xf52c,0
A0xf52f,0
A0xf531,0
A0xf534,0
A0xf535,0
A0xf536,0
A0xf538,0
A0xf53b,0
A0xf53c,0
A0xf541,0
A0xf542,0
A0xf543,0
A0xf545,0
A0xf548,0
A0xf549,0
A0xf54a,0
A0xf54e,0
A0xf54f,0
A0xf551,0
A0xf553,0
A0xf555,0
A0xf557,0
A0xf558,0
A0xf559,0
A0xf55a,0
A0xf55b,0
A0xf55f,0
A0xf563,0
A0xf564,0
A0xf566,0
A0xf567,0
A0xf568,0
A0xf56a,0
A0xf56c,0
A0xf56d,0
A0xf56e,0
A0xf56f,0
A0xf571,0
A0xf572,0
A0xf574,0
A0xf576,0
A0xf578,0
A0xf57a,0
A0xf57f,0
A0xf581,0
A0xf583,0
A0xf584,0
A0xf586,0
A0xf587,0
A0xf588,0
A0xf58b,0
A0xf58c,0
A0xf58d,0
A0xf58e,0
A0xf591,0
A0xf593,0
A0xf594,0
A0xf595,0
A0xf59a,0
A0xf59b,0
A0xf59e,0
A0xf5a0,0
A0xf5a6,0
A0xf5aa,0
A0xf5ac,0
A0xf5ad,0
A0xf5af,0
A0xf5b0,0
A0xf5b1,0
A0xf5b2,0
A0xf5b3,0
A0xf5b5,0
A0xf5b6,0
A0xf5b7,0
A0xf5bd,0
A0xf5c0,0
A0xf5c2,0
A0xf5c5,0
A0xf5c6,0
A0xf5c9,0
A0xf5ca,0
A0xf5cb,0
A0xf5ce,0
A0xf5cf,0
A0xf5d4,0
A0xf5d5,0
A0xf5d6,0
A0xf5d7,0
A0xf5d9,0
A0xf5dc,0
A0xf5de,0
A0xf5e0,0
A0xf5e3,0
A0xf5ec,0
A0xf5ed,0
A0xf5f1,0
A0xf5f4,0
A0xf5f5,0
A0xf5f7,0
A0xf5f9,0
A0xf5fb,0
A0xf5fc,0
A0xf5ff,0
A0xf602,0
A0xf603,0
A0xf604,0
A0xf606,0
A0xf607,0
A0xf608,0
A0xf60d,0
A0xf60e,0
A0xf60f,0
A0xf611,0
A0xf615,0
A0xf617,0
A0xf61a,0
A0xf61b,0
A0xf61c,0
A0xf621,0
A0xf622,0
A0xf624,0
A0xf625,0
A0xf627,0
A0xf628,0
A0xf62b,0
A0xf62e,0
A0xf630,0
A0xf631,0
A0xf633,0
A0xf634,0
A0xf635,0
A0xf636,0
A0xf637,0
A0xf638,0
A0xf639,0
A0xf63a,0
A0xf63b,0
A0xf63d,0
A0xf63e,0
A0xf63f,0
A0xf640,0
A0xf642,0
A0xf644,0
A0xf645,0
A0xf646,0
A0xf647,0
A0xf648,0
A0xf64d,0
A0xf64e,0
A0xf651,0
A0xf654,0
A0xf656,0
A0xf657,0
A0xf658,0
A0xf65e,0
A0xf65f,0
A0xf662,0
A0xf664,0
A0xf665,0
A0xf667,0
A0xf668,0
A0xf66d,0
A0xf66e,0
A0xf670,0
A0xf671,0
A0xf672,0
A0xf676,0
A0xf677,0
A0xf67c,0
A0xf67d,0
A0xf67e,0
A0xf681,0
A0xf685,0
A0xf687,0
A0xf689,0
A0xf68a,0
A0xf68c,0
A0xf68f,0
A0xf690,0
A0xf691,0
A0xf692,0
A0xf693,0
A0xf696,0
A0xf698,0
A0xf69a,0
A0xf69c,0
A0xf69f,0
A0xf6a1,0
A0xf6a2,0
A0xf6a4,0
A0xf6a7,0
A0xf6a9,0
A0xf6aa,0
A0xf6ad,0
A0xf6af,0
A0xf6b2,0
A0xf6b5,0
A0xf6b7,0
A0xf6ba,0
A0xf6bd,0
A0xf6c3,0
A0xf6c4,0
A0xf6c5,0
A0xf6c6,0
A0xf6cd,0
A0xf6ce,0
A0xf6cf,0
A0xf6d0,0
A0xf6d1,0
A0xf6d3,0
A0xf6d6,0
A0xf6d7,0
A0xf6d8,0
A0xf6db,0
A0xf6dc,0
A0xf6dd,0
A0xf6de,0
A0xf6df,0
A0xf6e3,0
A0xf6e7,0
A0xf6ec,0
A0xf6f0,0
A0xf6f1,0
A0xf6f3,0
A0xf6f7,0
A0xf6f9,0
A0xf6fd,0
A0xf6fe,0
A0xf6ff,0
A0xf701,0
A0xf703,0
A0xf704,0
A0xf705,0
A0xf707,0
A0xf70a,0
A0xf70b,0
A0xf70d,0
A0xf70f,0
A0xf712,0
A0xf715,0
A0xf716,0
A0xf717,0
A0xf71a,0
A0xf71d,0
A0xf71e,0
A0xf71f,0
A0xf721,0
A0xf725,0
A0xf727,0
A0xf728,0
A0xf729,0
A0xf72c,0
A0xf72d,0
A0xf72f,0
A0xf730,0
A0xf731,0
A0xf734,0
A0xf735,0
A0xf736,0
A0xf737,0
A0xf739,0
A0xf73a,0
A0xf73b,0
A0xf73c,0
A0xf73f,0
A0xf741,0
A0xf745,0
A0xf748,0
A0xf74b,0
A0xf74c,0
A0xf74e,0
A0xf750,0
A0xf751,0
A0xf752,0
A0xf754,0
A0xf755,0
A0xf756,0
A0xf759,0
A0xf75a,0
A0xf75b,0
A0xf75e,0
A0xf75f,0
A0xf760,0
A0xf761,0
A0xf763,0
A0xf764,0
A0xf765,0
A0xf766,0
A0xf768,0
A0xf76a,0
A0xf76b,0
A0xf76d,0
A0xf770,0
A0xf772,0
A0xf774,0
A0xf775,0
A0xf777,0
A0xf778,0
A0xf779,0
A0xf77a,0
A0xf77c,0
A0xf77e,0
A0xf77f,0
A0xf784,0
A0xf785,0
A0xf786,0
A0xf787,0
A0xf78a,0
A0xf78b,0
A0xf78f,0
A0xf792,0
A0xf797,0
A0xf798,0
A0xf79a,0
A0xf79b,0
A0xf79c,0
A0xf79f,0
A0xf7a4,0
A0xf7a6,0
A0xf7a7,0
A0xf7a9,0
A0xf7b0,0
A0xf7b1,0
A0xf7b2,0
A0xf7b6,0
A0xf7b7,0
A0xf7b8,0
A0xf7b9,0
A0xf7bd,0
A0xf7be,1
A0xf7c0,0
A0xf7c1,0
A0xf7c4,0
A0xf7c6,0
A0xf7c9,0
A0xf7ca,0
A0xf7cc,0
A0xf7ce,0
A0xf7cf,0
A0xf7d0,0
A0xf7d3,0
A0xf7d4,0
A0xf7d8,0
A0xf7da,0
A0xf7de,0
A0xf7df,0
A0xf7e8,0
A0xf7e9,0
A0xf7ea,0
A0xf7ed,0
A0xf7ee,0
A0xf7f0,0
A0xf7f1,0
A0xf7f3,0
A0xf7f5,0
A0xf7f6,0
A0xf7f8,0
A0xf7f9,0
A0xf7fa,0
A0xf7fe,0
A0xf801,0
A0xf802,0
A0xf807,0
A0xf808,0
A0xf809,0
A0xf80e,0
A0xf80f,0
A0xf810,0
A0xf811,0
A0xf813,0
A0xf814,0
A0xf815,0
A0xf818,0
A0xf819,0
A0xf81b,0
A0xf81c,0
A0xf81e,0
A0xf81f,0
A0xf820,0
A0xf823,0
A0xf825,0
A0xf826,0
A0xf828,0
A0xf829,0
A0xf82a,0
A0xf82b,0
A0xf82c,0
A0xf82e,0
A0xf82f,0
A0xf830,0
A0xf832,0
A0xf833,0
A0xf834,0
A0xf835,0
A0xf837,0
A0xf838,0
A0xf83a,0
A0xf83d,0
A0xf83e,0
A0xf846,0
A0xf847,0
A0xf849,0
A0xf84b,0
A0xf84c,0
A0xf84d,0
A0xf84e,0
A0xf84f,0
A0xf853,0
A0xf856,0
A0xf858,0
A0xf85b,0
A0xf85d,0
A0xf85e,0
A0xf85f,0
A0xf861,0
A0xf862,0
A0xf866,0
A0xf86a,0
A0xf86b,0
A0xf86c,0
A0xf86d,0
A0xf86e,0
A0xf86f,0
A0xf870,0
A0xf871,0
A0xf872,0
A0xf873,0
A0xf874,0
A0xf875,0
A0xf876,0
A0xf879,0
A0xf87b,0
A0xf87f,0
A0xf880,0
A0xf881,0
A0xf883,0
A0xf884,0
A0xf887,0
A0xf888,0
A0xf889,0
A0xf88b,0
A0xf88d,0
A0xf88f,0
A0xf893,1
A0xf898,0
A0xf89f,0
A0xf8a0,0
A0xf8a1,0
A0xf8a2,0
A0xf8a3,0
A0xf8a4,0
A0xf8a6,0
A0xf8a7,0
A0xf8a8,0
A0xf8ad,0
A0xf8b1,0
A0xf8b3,0
A0xf8b4,0
A0xf8b7,0
A0xf8bb,0
A0xf8c0,0
A0xf8c2,0
A0xf8c3,0
A0xf8c5,0
A0xf8c7,0
A0xf8cd,0
A0xf8d2,0
A0xf8d4,0
A0xf8d7,0
A0xf8d9,0
A0xf8db,0
A0xf8dd,0
A0xf8e0,0
A0xf8e2,0
A0xf8e5,0
A0xf8e6,0
A0xf8e8,0
A0xf8e9,0
A0xf8ea,0
A0xf8ec,0
A0xf8ed,0
A0xf8ee,0
A0xf8f2,0
A0xf8f8,0
A0xf8f9,0
A0xf8fc,0
A0xf8ff,0
A0xf900,0
A0xf901,0
A0xf905,0
A0xf906,0
A0xf907,0
A0xf908,0
A0xf909,0
A0xf90c,0
A0xf90e,0
A0xf910,0
A0xf912,0
A0xf914,0
A0xf915,0
A0xf916,0
A0xf917,0
A0xf918,0
A0xf919,0
A0xf91a,0
A0xf91b,0
A0xf922,0
A0xf928,0
A0xf929,0
A0xf92a,0
A0xf92b,0
A0xf92c,0
A0xf92d,0
A0xf92e,0
A0xf930,0
A0xf931,0
A0xf935,0
A0xf936,0
A0xf938,0
A0xf93c,0
A0xf93d,0
A0xf93f,0
A0xf940,0
A0xf941,0
A0xf943,0
A0xf944,0
A0xf946,0
A0xf947,0
A0xf948,0
A0xf949,0
A0xf94b,0
A0xf94d,0
A0xf94f,0
A0xf950,0
A0xf952,0
A0xf955,0
A0xf956,0
A0xf957,0
A0xf958,0
A0xf959,0
A0xf95a,0
A0xf95b,0
A0xf95d,0
A0xf95e,0
A0xf961,0
A0xf963,0
A0xf965,0
A0xf967,0
A0xf968,0
A0xf969,0
A0xf96b,0
A0xf96c,0
A0xf96e,0
A0xf974,0
A0xf975,0
A0xf976,0
A0xf978,0
A0xf97b,0
A0xf97e,0
A0xf97f,0
A0xf981,0
A0xf982,0
A0xf985,0
A0xf987,0
A0xf989,0
A0xf98a,0
A0xf992,0
A0xf994,0
A0xf995,0
A0xf998,0
A0xf99a,0
A0xf99c,0
A0xf99e,0
A0xf99f,0
A0xf9a0,0
A0xf9a3,0
A0xf9a9,0
A0xf9ab,0
A0xf9ac,0
A0xf9ad,0
A0xf9ae,0
A0xf9af,0
A0xf9b2,0
A0xf9b6,0
A0xf9b7,0
A0xf9b8,0
A0xf9b9,0
A0xf9ba,0
A0xf9bd,0
A0xf9bf,0
A0xf9c2,0
A0xf9c3,0
A0xf9c4,0
A0xf9c6,0
A0xf9c9,0
A0xf9ca,0
A0xf9cc,0
A0xf9ce,0
A0xf9d2,0
A0xf9d3,0
A0xf9d5,0
A0xf9d7,0
A0xf9d8,0
A0xf9de,0
A0xf9e1,0
A0xf9e5,0
A0xf9e7,0
A0xf9e8,0
A0xf9eb,0
A0xf9ed,0
A0xf9f2,0
A0xf9f4,0
A0xf9f5,0
A0xf9f8,0
A0xf9fb,0
A0xf9fc,0
A0xf9fd,0
A0xfa03,0
A0xfa04,0
A0xfa06,0
A0xfa08,0
A0xfa09,0
A0xfa0b,0
A0xfa0d,0
A0xfa0e,0
A0xfa0f,0
A0xfa11,0
A0xfa12,0
A0xfa16,0
A0xfa18,0
A0xfa19,0
A0xfa1a,0
A0xfa1b,0
A0xfa1c,0
A0xfa1e,0
A0xfa20,0
A0xfa28,0
A0xfa2b,0
A0xfa2c,0
A0xfa2d,0
A0xfa2f,0
A0xfa31,0
A0xfa34,0
A0xfa35,0
A0xfa39,0
A0xfa3c,0
A0xfa3e,0
A0xfa3f,0
A0xfa45,0
A0xfa47,0
A0xfa48,0
A0xfa4a,0
A0xfa4b,0
A0xfa4f,0
A0xfa55,0
A0xfa56,0
A0xfa59,0
A0xfa5a,0
A0xfa5c,0
A0xfa60,0
A0xfa62,0
A0xfa63,0
A0xfa65,0
A0xfa68,0
A0xfa69,0
A0xfa6a,0
A0xfa6c,0
A0xfa6e,0
A0xfa70,0
A0xfa71,0
A0xfa72,0
A0xfa74,0
A0xfa75,0
A0xfa76,0
A0xfa77,0
A0xfa78,0
A0xfa7a,0
A0xfa7b,0
A0xfa7d,0
A0xfa80,0
A0xfa81,0
A0xfa82,0
A0xfa83,0
A0xfa85,0
A0xfa86,0
A0xfa89,0
A0xfa90,0
A0xfa91,0
A0xfa92,0
A0xfa94,0
A0xfa97,0
A0xfa98,0
A0xfa99,0
A0xfa9a,0
A0xfa9b,0
A0xfa9d,0
A0xfa9e,0
A0xfa9f,0
A0xfaa2,0
A0xfaa6,0
A0xfaa7,0
A0xfaa8,0
A0xfaaa,0
A0xfaad,0
A0xfab0,0
A0xfab1,0
A0xfab2,0
A0xfab3,0
A0xfab4,0
A0xfab5,0
A0xfab7,0
A0xfab9,0
A0xfabe,0
A0xfac0,0
A0xfac1,0
A0xfac4,0
A0xfac6,0
A0xfac7,0
A0xfac9,0
A0xfaca,0
A0xfacb,0
A0xfacc,0
A0xfacd,0
A0xface,0
A0xfad4,0
A0xfad6,0
A0xfada,0
A0xfadb,0
A0xfadd,0
A0xfae1,0
A0xfae3,0
A0xfae4,0
A0xfae6,0
A0xfae7,0
A0xfae9,0
A0xfaeb,0
A0xfaec,0
A0xfaed,0
A0xfaef,0
A0xfaf0,0
A0xfaf5,0
A0xfafe,0
A0xfaff,0
A0xfb00,0
A0xfb04,0
A0xfb05,0
A0xfb07,0
A0xfb0b,0
A0xfb0d,0
A0xfb0e,0
A0xfb11,0
A0xfb13,0
A0xfb14,0
A0xfb18,0
A0xfb19,0
A0xfb1b,0
A0xfb22,0
A0xfb24,0
A0xfb25,0
A0xfb27,0
A0xfb29,0
A0xfb2a,0
A0xfb2f,0
A0xfb31,0
A0xfb34,0
A0xfb35,0
A0xfb3b,0
A0xfb3c,0
A0xfb3d,0
A0xfb41,0
A0xfb42,0
A0xfb45,0
A0xfb46,0
A0xfb47,0
A0xfb48,0
A0xfb4b,0
A0xfb4c,0
A0xfb4e,0
A0xfb50,0
A0xfb53,0
A0xfb55,0
A0xfb56,0
A0xfb57,0
A0xfb5a,0
A0xfb60,0
A0xfb61,0
A0xfb64,0
A0xfb65,0
A0xfb67,0
A0xfb68,0
A0xfb69,0
A0xfb6e,0
A0xfb71,0
A0xfb74,0
A0xfb77,0
A0xfb78,0
A0xfb79,0
A0xfb7a,0
A0xfb7c,0
A0xfb7e,0
A0xfb7f,0
A0xfb80,0
A0xfb81,0
A0xfb82,0
A0xfb85,0
A0xfb8a,0
A0xfb8b,0
A0xfb8c,0
A0xfb8f,0
A0xfb92,0
A0xfb93,0
A0xfb98,0
A0xfb99,0
A0xfb9a,0
A0xfb9b,0
A0xfb9c,1
A0xfb9d,0
A0xfb9e,0
A0xfba2,0
A0xfba3,0
A0xfba6,0
A0xfba8,0
A0xfba9,0
A0xfbaa,0
A0xfbab,0
A0xfbac,0
A0xfbad,0
A0xfbae,0
A0xfbb3,0
A0xfbb4,0
A0xfbb5,0
A0xfbb6,0
A0xfbb7,0
A0xfbb9,0
A0xfbbb,0
A0xfbc1,0
A0xfbc2,0
A0xfbc3,0
A0xfbc4,0
A0xfbc6,0
A0xfbc8,0
A0xfbcb,0
A0xfbcd,1
A0xfbcf,0
A0xfbd0,0
A0xfbd1,0
A0xfbd2,0
A0xfbd3,0
A0xfbd4,0
A0xfbd6,0
A0xfbd7,0
A0xfbd8,0
A0xfbda,0
A0xfbdc,0
A0xfbdf,0
A0xfbe0,0
A0xfbe1,0
A0xfbe2,0
A0xfbe3,0
A0xfbe5,0
A0xfbec,0
A0xfbf0,0
A0xfbf1,0
A0xfbf2,0
A0xfbf3,0
A0xfbf4,0
A0xfbf5,0
A0xfbf8,0
A0xfbf9,0
A0xfbff,0
A0xfc00,0
A0xfc02,0
A0xfc08,0
A0xfc09,0
A0xfc0a,0
A0xfc0b,0
A0xfc0e,0
A0xfc10,0
A0xfc11,0
A0xfc17,0
A0xfc1a,0
A0xfc1d,0
A0xfc1e,0
A0xfc20,0
A0xfc21,0
A0xfc24,0
A0xfc26,0
A0xfc28,0
A0xfc2c,0
A0xfc2f,0
A0xfc30,0
A0xfc31,0
A0xfc32,0
A0xfc33,0
A0xfc35,0
A0xfc39,0
A0xfc3e,0
A0xfc3f,0
A0xfc40,0
A0xfc43,0
A0xfc44,0
A0xfc48,0
A0xfc4a,0
A0xfc4c,0
A0xfc4f,0
A0xfc51,0
A0xfc52,0
A0xfc54,0
A0xfc56,0
A0xfc5a,0
A0xfc5b,0
A0xfc5c,0
A0xfc5e,0
A0xfc5f,0
A0xfc60,0
A0xfc63,0
A0xfc65,0
A0xfc67,0
A0xfc6a,0
A0xfc6e,0
A0xfc6f,0
A0xfc70,0
A0xfc76,0
A0xfc79,0
A0xfc7b,0
A0xfc7c,0
A0xfc7e,0
A0xfc82,0
A0xfc83,0
A0xfc84,0
A0xfc86,0
A0xfc89,0
A0xfc8e,0
A0xfc8f,0
A0xfc90,0
A0xfc91,0
A0xfc92,0
A0xfc95,0
A0xfc96,0
A0xfc97,0
A0xfc98,0
A0xfc9b,0
A0xfc9d,0
A0xfca0,0
A0xfca4,0
A0xfca5,0
A0xfca6,0
A0xfca7,0
A0xfca8,0
A0xfca9,0
A0xfcab,0
A0xfcad,0
A0xfcae,0
A0xfcb1,0
A0xfcb4,0
A0xfcb5,0
A0xfcb6,0
A0xfcb8,0
A0xfcbb,0
A0xfcc0,0
A0xfcc2,0
A0xfcc3,0
A0xfcc5,0
A0xfcc8,0
A0xfcc9,0
A0xfcca,0
A0xfccb,0
A0xfccf,0
A0xfcd0,0
A0xfcd1,0
A0xfcd3,0
A0xfcd4,0
A0xfcd8,0
A0xfcd9,0
A0xfcda,0
A0xfcdb,0
A0xfcdc,0
A0xfcdd,0
A0xfce2,0
A0xfce7,0
A0xfce8,0
A0xfce9,0
A0xfcea,0
A0xfcec,0
A0xfcee,0
A0xfcef,0
A0xfcf0,0
A0xfcf1,0
A0xfcf2,0
A0xfcf3,0
A0xfcf4,0
A0xfcfa,0
A0xfcfb,0
A0xfcfc,0
A0xfcfe,0
A0xfd00,0
A0xfd02,0
A0xfd03,0
A0xfd04,0
A0xfd06,0
A0xfd07,0
A0xfd08,0
A0xfd09,0
A0xfd0b,0
A0xfd0e,0
A0xfd11,0
A0xfd12,0
A0xfd16,0
A0xfd18,0
A0xfd19,0
A0xfd1f,0
A0xfd20,0
A0xfd22,0
A0xfd23,0
A0xfd25,0
A0xfd29,0
A0xfd2a,0
A0xfd2c,0
A0xfd2d,0
A0xfd2e,0
A0xfd31,0
A0xfd32,0
A0xfd33,0
A0xfd35,0
A0xfd37,0
A0xfd39,0
A0xfd3a,0
A0xfd3b,0
A0xfd3c,0
A0xfd3d,0
A0xfd3f,0
A0xfd42,0
A0xfd43,0
A0xfd45,0
A0xfd46,0
A0xfd48,0
A0xfd49,0
A0xfd4a,0
A0xfd4c,0
A0xfd4d,0
A0xfd4e,0
A0xfd4f,0
A0xfd51,0
A0xfd52,0
A0xfd54,0
A0xfd55,0
A0xfd58,0
A0xfd5a,0
A0xfd5d,0
A0xfd5e,0
A0xfd5f,0
A0xfd62,0
A0xfd63,0
A0xfd66,0
A0xfd67,0
A0xfd69,0
A0xfd6a,0
A0xfd70,0
A0xfd74,0
A0xfd75,0
A0xfd76,0
A0xfd78,0
A0xfd79,0
A0xfd7a,0
A0xfd7b,0
A0xfd7c,0
A0xfd7e,0
A0xfd7f,0
A0xfd80,0
A0xfd81,0
A0xfd84,0
A0xfd86,0
A0xfd87,0
A0xfd89,0
A0xfd8e,0
A0xfd8f,0
A0xfd90,0
A0xfd91,0
A0xfd94,0
A0xfd97,0
A0xfd98,0
A0xfd9b,0
A0xfda2,0
A0xfda6,0
A0xfda7,0
A0xfdaa,0
A0xfdab,0
A0xfdaf,0
A0xfdb6,0
A0xfdb7,0
A0xfdb8,0
A0xfdb9,0
A0xfdbb,0
A0xfdbd,0
A0xfdbe,0
A0xfdbf,0
A0xfdc1,0
A0xfdc5,0
A0xfdc7,0
A0xfdc8,0
A0xfdc9,0
A0xfdcd,0
A0xfdd4,0
A0xfdd6,0
A0xfdd7,0
A0xfdd9,0
A0xfddd,0
A0xfddf,0
A0xfde1,0
A0xfde3,0
A0xfde4,0
A0xfde5,0
A0xfde8,0
A0xfdea,0
A0xfdec,0
A0xfdee,0
A0xfdef,0
A0xfdf1,0
A0xfdf7,0
A0xfdf9,0
A0xfdfa,0
A0xfdfd,0
A0xfdfe,0
A0xfe00,0
A0xfe01,0
A0xfe02,0
A0xfe03,0
A0xfe04,0
A0xfe06,0
A0xfe09,0
A0xfe0d,0
A0xfe0e,0
A0xfe0f,0
A0xfe11,0
A0xfe16,0
A0xfe17,0
A0xfe18,0
A0xfe1a,0
A0xfe1b,0
A0xfe1d,0
A0xfe1e,0
A0xfe20,0
A0xfe24,0
A0xfe25,0
A0xfe26,0
A0xfe28,0
A0xfe29,0
A0xfe2b,0
